Created Date,Descriptor,Incident Zip,Status
08/07/2013 01:18:00 PM,Lead Kit Request (Residential) (L10),11215,Closed
08/07/2013 11:33:00 AM,Lead Kit Request (Residential) (L10),11102,Closed
08/07/2013 10:31:00 AM,Lead Kit Request (Residential) (L10),10463,Closed
08/07/2013 10:31:00 AM,Lead Kit Request (Residential) (L10),11691,Closed
08/07/2013 09:02:00 AM,Lead Kit Request (Residential) (L10),11221,Closed
08/06/2013 07:27:00 PM,Lead Kit Request (Residential) (L10),11201,Closed
08/06/2013 03:05:00 PM,Lead Kit Request (Residential) (L10),11101,Closed
08/06/2013 12:03:00 PM,Lead Kit Request (Residential) (L10),11377,Closed
08/06/2013 11:09:00 AM,Lead Kit Request (Residential) (L10),10025,Closed
08/06/2013 10:43:00 AM,Lead Kit Request (Residential) (L10),11377,Closed
08/06/2013 10:39:00 AM,Lead Kit Request (Residential) (L10),10468,Closed
08/06/2013 04:48:00 AM,Lead Kit Request (Residential) (L10),10304,Closed
08/05/2013 08:02:00 PM,Lead Kit Request (Residential) (L10),10075,Closed
08/05/2013 04:22:00 PM,Lead Kit Request (Residential) (L10),10025,Closed
08/05/2013 02:06:00 PM,Lead Kit Request (Residential) (L10),10013,Closed
08/05/2013 01:59:00 PM,Lead Kit Request (Residential) (L10),10304,Closed
08/05/2013 01:12:00 PM,Lead Kit Request (Residential) (L10),11691,Closed
08/05/2013 11:37:00 AM,Lead Kit Request (Residential) (L10),10024,Closed
08/05/2013 11:01:00 AM,Lead Kit Request (Residential) (L10),11237,Closed
08/05/2013 10:15:00 AM,Lead Kit Request (Residential) (L10),11201,Closed
08/05/2013 09:43:00 AM,Lead Kit Request (Residential) (L10),11231,Closed
08/05/2013 07:13:00 AM,Lead Kit Request (Residential) (L10),10024,Closed
08/04/2013 11:00:00 PM,Lead Kit Request (Residential) (L10),11215,Closed
08/04/2013 09:58:00 PM,Lead Kit Request (Residential) (L10),11226,Closed
08/04/2013 09:09:00 AM,Lead Kit Request (Residential) (L10),11233,Closed
08/03/2013 02:20:00 PM,Lead Kit Request (Residential) (L10),11364,Closed
08/03/2013 10:50:00 AM,Lead Kit Request (Residential) (L10),11375,Closed
08/03/2013 08:32:00 AM,Lead Kit Request (Residential) (L10),11216,Closed
08/02/2013 11:31:00 PM,Lead Kit Request (Residential) (L10),11367,Closed
08/02/2013 07:40:00 PM,Lead Kit Request (Residential) (L10),11204,Closed
08/02/2013 01:30:00 PM,Lead Kit Request (Residential) (L10),11201,Closed
08/02/2013 01:19:00 PM,Lead Kit Request (Residential) (L10),10301,Closed
08/02/2013 01:18:00 PM,Lead Kit Request (Residential) (L10),11214,Closed
08/02/2013 08:44:00 AM,Lead Kit Request (Residential) (L10),10031,Closed
08/01/2013 04:25:00 PM,Lead Kit Request (Residential) (L10),10025,Closed
07/31/2013 06:24:00 PM,Lead Kit Request (Residential) (L10),10011,Closed
07/31/2013 03:23:00 PM,Lead Kit Request (Residential) (L10),11238,Closed
07/31/2013 02:40:00 PM,Lead Kit Request (Residential) (L10),10016,Closed
07/31/2013 12:36:00 PM,Lead Kit Request (Residential) (L10),11229,Closed
07/31/2013 11:18:00 AM,Lead Kit Request (Residential) (L10),10031,Closed
07/31/2013 09:26:00 AM,Lead Kit Request (Residential) (L10),11385,Closed
07/30/2013 07:41:00 PM,Lead Kit Request (Residential) (L10),11223,Closed
07/30/2013 07:32:00 PM,Lead Kit Request (Residential) (L10),11223,Closed
07/30/2013 04:55:00 PM,Lead Kit Request (Residential) (L10),11101,Closed
07/30/2013 02:15:00 PM,Lead Kit Request (Residential) (L10),11231,Closed
07/30/2013 01:44:00 PM,Lead Kit Request (Residential) (L10),11367,Closed
07/30/2013 01:36:00 PM,Lead Kit Request (Residential) (L10),10463,Closed
07/30/2013 12:22:00 PM,Lead Kit Request (Residential) (L10),11238,Closed
07/30/2013 12:03:00 PM,Lead Kit Request (Residential) (L10),11106,Closed
07/30/2013 11:39:00 AM,Lead Kit Request (Residential) (L10),10025,Closed
07/30/2013 10:26:00 AM,Lead Kit Request (Residential) (L10),10023,Closed
07/29/2013 08:50:00 PM,Lead Kit Request (Residential) (L10),11377,Closed
07/29/2013 07:53:00 PM,Lead Kit Request (Residential) (L10),10461,Closed
07/29/2013 03:33:00 PM,Lead Kit Request (Residential) (L10),11224,Closed
07/29/2013 12:43:00 PM,Lead Kit Request (Residential) (L10),10014,Closed
07/29/2013 10:09:00 AM,Lead Kit Request (Residential) (L10),11360,Closed
07/28/2013 09:54:00 PM,Lead Kit Request (Residential) (L10),11106,Closed
07/28/2013 09:44:00 PM,Lead Kit Request (Residential) (L10),11216,Closed
07/28/2013 07:39:00 PM,Lead Kit Request (Residential) (L10),11375,Closed
07/28/2013 06:19:00 PM,Lead Kit Request (Residential) (L10),11415,Closed
07/28/2013 05:10:00 PM,Lead Kit Request (Residential) (L10),11360,Closed
07/28/2013 09:12:00 AM,Lead Kit Request (Residential) (L10),11209,Closed
07/27/2013 03:24:00 PM,Lead Kit Request (Residential) (L10),10036,Closed
07/27/2013 12:48:00 AM,Lead Kit Request (Residential) (L10),10016,Closed
07/26/2013 04:04:00 PM,Lead Kit Request (Residential) (L10),11379,Closed
07/26/2013 01:06:00 PM,Lead Kit Request (Residential) (L10),11230,Closed
07/26/2013 02:34:00 AM,Lead Kit Request (Residential) (L10),11230,Closed
07/26/2013 02:30:00 AM,Lead Kit Request (Residential) (L10),11209,Closed
07/25/2013 02:48:00 PM,Lead Kit Request (Residential) (L10),11378,Closed
07/25/2013 02:18:00 PM,Lead Kit Request (Residential) (L10),11232,Closed
07/25/2013 12:38:00 PM,Lead Kit Request (Residential) (L10),10004,Closed
07/25/2013 12:32:00 PM,Lead Kit Request (Residential) (L10),11232,Closed
07/25/2013 12:24:00 PM,Lead Kit Request (Residential) (L10),10453,Closed
07/25/2013 12:10:00 PM,Lead Kit Request (Residential) (L10),11361,Closed
07/24/2013 06:31:00 PM,Lead Kit Request (Residential) (L10),11213,Closed
07/24/2013 11:07:00 AM,Lead Kit Request (Residential) (L10),11691,Closed
07/24/2013 10:11:00 AM,Lead Kit Request (Residential) (L10),11378,Closed
07/24/2013 09:22:00 AM,Lead Kit Request (Residential) (L10),11206,Closed
07/23/2013 11:13:00 PM,Lead Kit Request (Residential) (L10),10009,Closed
07/23/2013 09:46:00 PM,Lead Kit Request (Residential) (L10),10017,Closed
07/23/2013 03:02:00 PM,Lead Kit Request (Residential) (L10),10019,Closed
07/23/2013 12:37:00 PM,Lead Kit Request (Residential) (L10),11217,Closed
07/23/2013 11:06:00 AM,Lead Kit Request (Residential) (L10),10033,Closed
07/23/2013 09:52:00 AM,Lead Kit Request (Residential) (L10),10025,Closed
07/23/2013 07:59:00 AM,Lead Kit Request (Residential) (L10),11225,Closed
07/22/2013 10:12:00 PM,Lead Kit Request (Residential) (L10),11228,Closed
07/22/2013 08:39:00 PM,Lead Kit Request (Residential) (L10),11105,Closed
07/22/2013 08:18:00 PM,Lead Kit Request (Residential) (L10),11203,Closed
07/22/2013 02:51:00 PM,Lead Kit Request (Residential) (L10),10026,Closed
07/22/2013 11:53:00 AM,Lead Kit Request (Residential) (L10),10001,Closed
07/22/2013 09:25:00 AM,Lead Kit Request (Residential) (L10),11221,Closed
07/21/2013 06:09:00 PM,Lead Kit Request (Residential) (L10),11102,Closed
07/21/2013 05:37:00 PM,Lead Kit Request (Residential) (L10),11225,Closed
07/21/2013 04:21:00 PM,Lead Kit Request (Residential) (L10),11692,Closed
07/21/2013 04:16:00 PM,Lead Kit Request (Residential) (L10),11224,Closed
07/21/2013 12:23:00 PM,Lead Kit Request (Residential) (L10),10025,Closed
07/20/2013 07:39:00 PM,Lead Kit Request (Residential) (L10),10304,Closed
07/20/2013 03:42:00 PM,Lead Kit Request (Residential) (L10),10466,Closed
07/20/2013 02:18:00 PM,Lead Kit Request (Residential) (L10),11208,Closed
07/20/2013 02:10:00 PM,Lead Kit Request (Residential) (L10),11377,Closed
07/19/2013 04:05:00 PM,Lead Kit Request (Residential) (L10),11225,Closed
07/19/2013 03:19:00 PM,Lead Kit Request (Residential) (L10),11224,Closed
07/19/2013 10:08:00 AM,Lead Kit Request (Residential) (L10),11217,Closed
07/18/2013 07:22:00 PM,Lead Kit Request (Residential) (L10),11375,Closed
07/18/2013 06:18:00 PM,Lead Kit Request (Residential) (L10),11377,Closed
07/18/2013 06:00:00 PM,Lead Kit Request (Residential) (L10),10461,Closed
07/18/2013 04:18:00 PM,Lead Kit Request (Residential) (L10),11205,Closed
07/18/2013 01:55:00 PM,Lead Kit Request (Residential) (L10),10009,Closed
07/18/2013 01:40:00 PM,Lead Kit Request (Residential) (L10),11211,Closed
07/18/2013 01:32:00 PM,Lead Kit Request (Residential) (L10),11208,Closed
07/18/2013 09:55:00 AM,Lead Kit Request (Residential) (L10),11232,Closed
07/17/2013 10:52:00 PM,Lead Kit Request (Residential) (L10),11224,Closed
07/17/2013 10:15:00 PM,Lead Kit Request (Residential) (L10),11205,Closed
07/17/2013 03:12:00 PM,Lead Kit Request (Residential) (L10),11212,Closed
07/17/2013 02:07:00 PM,Lead Kit Request (Residential) (L10),11225,Closed
07/17/2013 12:29:00 PM,Lead Kit Request (Residential) (L10),11209,Closed
07/17/2013 12:12:00 PM,Lead Kit Request (Residential) (L10),11225,Closed
07/17/2013 11:41:00 AM,Lead Kit Request (Residential) (L10),11357,Closed
07/17/2013 11:25:00 AM,Lead Kit Request (Residential) (L10),11435,Closed
07/16/2013 08:39:00 PM,Lead Kit Request (Residential) (L10),11220,Closed
07/16/2013 04:22:00 PM,Lead Kit Request (Residential) (L10),11435,Closed
07/16/2013 01:49:00 PM,Lead Kit Request (Residential) (L10),11224,Closed
07/16/2013 01:40:00 PM,Lead Kit Request (Residential) (L10),11212,Closed
07/16/2013 10:15:00 AM,Lead Kit Request (Residential) (L10),11215,Closed
07/16/2013 09:42:00 AM,Lead Kit Request (Residential) (L10),11209,Closed
07/15/2013 08:38:00 PM,Lead Kit Request (Residential) (L10),10456,Closed
07/15/2013 08:37:00 PM,Lead Kit Request (Residential) (L10),11218,Closed
07/15/2013 03:30:00 PM,Lead Kit Request (Residential) (L10),11109,Closed
07/15/2013 01:34:00 PM,Lead Kit Request (Residential) (L10),11201,Closed
07/15/2013 01:03:00 PM,Lead Kit Request (Residential) (L10),10024,Closed
07/15/2013 11:17:00 AM,Lead Kit Request (Residential) (L10),10452,Closed
07/15/2013 09:23:00 AM,Lead Kit Request (Residential) (L10),11221,Closed
07/15/2013 08:26:00 AM,Lead Kit Request (Residential) (L10),11357,Closed
07/15/2013 08:06:00 AM,Lead Kit Request (Residential) (L10),11106,Closed
07/15/2013 12:34:00 AM,Lead Kit Request (Residential) (L10),10024,Closed
07/14/2013 08:29:00 PM,Lead Kit Request (Residential) (L10),11372,Closed
07/14/2013 07:46:00 PM,Lead Kit Request (Residential) (L10),10028,Closed
07/14/2013 04:14:00 PM,Lead Kit Request (Residential) (L10),11105,Closed
07/14/2013 04:09:00 PM,Lead Kit Request (Residential) (L10),11105,Closed
07/14/2013 12:08:00 AM,Lead Kit Request (Residential) (L10),11201,Closed
07/13/2013 10:33:00 PM,Lead Kit Request (Residential) (L10),11218,Closed
07/13/2013 06:49:00 PM,Lead Kit Request (Residential) (L10),11231,Closed
07/12/2013 11:11:00 PM,Lead Kit Request (Residential) (L10),11228,Closed
07/12/2013 10:27:00 PM,Lead Kit Request (Residential) (L10),11201,Closed
07/12/2013 09:44:00 PM,Lead Kit Request (Residential) (L10),11204,Closed
07/12/2013 08:58:00 PM,Lead Kit Request (Residential) (L10),11106,Closed
07/12/2013 12:35:00 PM,Lead Kit Request (Residential) (L10),11218,Closed
07/12/2013 11:39:00 AM,Lead Kit Request (Residential) (L10),11225,Closed
07/12/2013 10:52:00 AM,Lead Kit Request (Residential) (L10),10456,Closed
07/12/2013 01:27:00 AM,Lead Kit Request (Residential) (L10),11203,Closed
07/11/2013 11:08:00 PM,Lead Kit Request (Residential) (L10),10027,Open
07/11/2013 05:02:00 PM,Lead Kit Request (Residential) (L10),11225,Open
07/11/2013 10:02:00 AM,Lead Kit Request (Residential) (L10),11219,Open
07/10/2013 09:42:00 PM,Lead Kit Request (Residential) (L10),11225,Closed
07/10/2013 09:01:00 PM,Lead Kit Request (Residential) (L10),11103,Closed
07/10/2013 08:13:00 PM,Lead Kit Request (Residential) (L10),11420,Closed
07/10/2013 06:24:00 PM,Lead Kit Request (Residential) (L10),11213,Closed
07/10/2013 02:44:00 PM,Lead Kit Request (Residential) (L10),11106,Closed
07/10/2013 12:52:00 PM,Lead Kit Request (Residential) (L10),11375,Closed
07/10/2013 12:22:00 PM,Lead Kit Request (Residential) (L10),10003,Closed
07/10/2013 11:16:00 AM,Lead Kit Request (Residential) (L10),11207,Closed
07/10/2013 09:08:00 AM,Lead Kit Request (Residential) (L10),11225,Closed
07/09/2013 02:34:00 PM,Lead Kit Request (Residential) (L10),11210,Closed
07/08/2013 07:08:00 PM,Lead Kit Request (Residential) (L10),11228,Closed
07/08/2013 05:22:00 PM,Lead Kit Request (Residential) (L10),11225,Closed
07/08/2013 03:36:00 PM,Lead Kit Request (Residential) (L10),10461,Closed
07/08/2013 02:25:00 PM,Lead Kit Request (Residential) (L10),11694,Closed
07/08/2013 10:20:00 AM,Lead Kit Request (Residential) (L10),10280,Closed
07/08/2013 09:22:00 AM,Lead Kit Request (Residential) (L10),11354,Closed
07/07/2013 04:19:00 PM,Lead Kit Request (Residential) (L10),11238,Closed
07/07/2013 02:49:00 PM,Lead Kit Request (Residential) (L10),11215,Closed
07/07/2013 12:28:00 PM,Lead Kit Request (Residential) (L10),11209,Closed
07/07/2013 03:52:00 AM,Lead Kit Request (Residential) (L10),11214,Closed
07/06/2013 11:15:00 PM,Lead Kit Request (Residential) (L10),11222,Closed
07/06/2013 08:11:00 AM,Lead Kit Request (Residential) (L10),11106,Closed
07/05/2013 10:00:00 PM,Lead Kit Request (Residential) (L10),10458,Closed
07/05/2013 04:30:00 PM,Lead Kit Request (Residential) (L10),10040,Closed
07/05/2013 04:06:00 PM,Lead Kit Request (Residential) (L10),10310,Closed
07/05/2013 02:53:00 PM,Lead Kit Request (Residential) (L10),11249,Closed
07/05/2013 12:37:00 PM,Lead Kit Request (Residential) (L10),10011,Closed
07/05/2013 12:33:00 PM,Lead Kit Request (Residential) (L10),11354,Closed
07/05/2013 01:31:00 AM,Lead Kit Request (Residential) (L10),11372,Closed
07/04/2013 08:53:00 AM,Lead Kit Request (Residential) (L10),11225,Closed
07/03/2013 08:33:00 PM,Lead Kit Request (Residential) (L10),11433,Closed
07/03/2013 01:34:00 PM,Lead Kit Request (Residential) (L10),11222,Closed
07/03/2013 11:57:00 AM,Lead Kit Request (Residential) (L10),11234,Closed
07/03/2013 08:39:00 AM,Lead Kit Request (Residential) (L10),11215,Closed
07/02/2013 03:11:00 PM,Lead Kit Request (Residential) (L10),11205,Closed
07/01/2013 11:16:00 PM,Lead Kit Request (Residential) (L10),11238,Closed
07/01/2013 07:01:00 PM,Lead Kit Request (Residential) (L10),11225,Closed
07/01/2013 05:10:00 PM,Lead Kit Request (Residential) (L10),11203,Closed
07/01/2013 04:08:00 PM,Lead Kit Request (Residential) (L10),11375,Closed
07/01/2013 02:21:00 PM,Lead Kit Request (Residential) (L10),11361,Closed
07/01/2013 01:06:00 PM,Lead Kit Request (Residential) (L10),10027,Closed
07/01/2013 04:37:00 AM,Lead Kit Request (Residential) (L10),10029,Closed
06/30/2013 07:34:00 PM,Lead Kit Request (Residential) (L10),11238,Closed
06/30/2013 09:58:00 AM,Lead Kit Request (Residential) (L10),11105,Closed
06/29/2013 10:57:00 PM,Lead Kit Request (Residential) (L10),10014,Closed
06/29/2013 10:01:00 PM,Lead Kit Request (Residential) (L10),11201,Closed
06/29/2013 01:38:00 PM,Lead Kit Request (Residential) (L10),11215,Closed
06/29/2013 11:13:00 AM,Lead Kit Request (Residential) (L10),11230,Closed
06/28/2013 08:51:00 PM,Lead Kit Request (Residential) (L10),11375,Closed
06/28/2013 01:50:00 PM,Lead Kit Request (Residential) (L10),11385,Closed
06/28/2013 12:03:00 AM,Lead Kit Request (Residential) (L10),10022,Closed
06/27/2013 06:47:00 PM,Lead Kit Request (Residential) (L10),11229,Closed
06/27/2013 02:49:00 PM,Lead Kit Request (Residential) (L10),10025,Closed
06/27/2013 01:03:00 PM,Lead Kit Request (Residential) (L10),10304,Closed
06/27/2013 12:02:00 PM,Lead Kit Request (Residential) (L10),11231,Closed
06/27/2013 11:35:00 AM,Lead Kit Request (Residential) (L10),10031,Closed
06/27/2013 10:47:00 AM,Lead Kit Request (Residential) (L10),10024,Closed
06/27/2013 09:23:00 AM,Lead Kit Request (Residential) (L10),11235,Closed
06/27/2013 08:56:00 AM,Lead Kit Request (Residential) (L10),10462,Closed
06/27/2013 08:21:00 AM,Lead Kit Request (Residential) (L10),10021,Closed
06/27/2013 07:23:00 AM,Lead Kit Request (Residential) (L10),10023,Closed
06/27/2013 12:46:00 AM,Lead Kit Request (Residential) (L10),10003,Closed
06/26/2013 10:55:00 PM,Lead Kit Request (Residential) (L10),10462,Closed
06/26/2013 08:41:00 PM,Lead Kit Request (Residential) (L10),11355,Closed
06/26/2013 04:53:00 PM,Lead Kit Request (Residential) (L10),11235,Closed
06/26/2013 04:13:00 PM,Lead Kit Request (Residential) (L10),11208,Closed
06/26/2013 03:15:00 PM,Lead Kit Request (Residential) (L10),11375,Closed
06/26/2013 02:41:00 PM,Lead Kit Request (Residential) (L10),10014,Closed
06/26/2013 11:58:00 AM,Lead Kit Request (Residential) (L10),11226,Closed
06/26/2013 11:45:00 AM,Lead Kit Request (Residential) (L10),10301,Closed
06/25/2013 07:39:00 PM,Lead Kit Request (Residential) (L10),11238,Closed
06/25/2013 07:05:00 PM,Lead Kit Request (Residential) (L10),11201,Closed
06/25/2013 04:15:00 PM,Lead Kit Request (Residential) (L10),10023,Closed
06/25/2013 03:53:00 PM,Lead Kit Request (Residential) (L10),11205,Closed
06/25/2013 11:56:00 AM,Lead Kit Request (Residential) (L10),11374,Closed
06/25/2013 10:56:00 AM,Lead Kit Request (Residential) (L10),10003,Closed
06/25/2013 10:47:00 AM,Lead Kit Request (Residential) (L10),10023,Closed
06/24/2013 11:04:00 PM,Lead Kit Request (Residential) (L10),10019,Closed
06/24/2013 09:46:00 PM,Lead Kit Request (Residential) (L10),11238,Closed
06/24/2013 05:04:00 PM,Lead Kit Request (Residential) (L10),11201,Closed
06/24/2013 02:18:00 PM,Lead Kit Request (Residential) (L10),11218,Closed
06/24/2013 01:37:00 PM,Lead Kit Request (Residential) (L10),10002,Closed
06/24/2013 11:12:00 AM,Lead Kit Request (Residential) (L10),11238,Closed
06/24/2013 09:24:00 AM,Lead Kit Request (Residential) (L10),11249,Closed
06/24/2013 07:36:00 AM,Lead Kit Request (Residential) (L10),11210,Closed
06/23/2013 10:40:00 PM,Lead Kit Request (Residential) (L10),11238,Closed
06/23/2013 04:55:00 PM,Lead Kit Request (Residential) (L10),11201,Closed
06/23/2013 03:31:00 PM,Lead Kit Request (Residential) (L10),11385,Closed
06/23/2013 01:18:00 PM,Lead Kit Request (Residential) (L10),11238,Closed
06/23/2013 01:05:00 PM,Lead Kit Request (Residential) (L10),11230,Closed
06/23/2013 07:33:00 AM,Lead Kit Request (Residential) (L10),11235,Closed
06/22/2013 11:48:00 PM,Lead Kit Request (Residential) (L10),11205,Closed
06/22/2013 12:43:00 PM,Lead Kit Request (Residential) (L10),10019,Closed
06/22/2013 10:51:00 AM,Lead Kit Request (Residential) (L10),10019,Closed
06/21/2013 08:51:00 PM,Lead Kit Request (Residential) (L10),10009,Closed
06/21/2013 08:12:00 PM,Lead Kit Request (Residential) (L10),11205,Closed
06/21/2013 07:49:00 PM,Lead Kit Request (Residential) (L10),11238,Closed
06/21/2013 06:33:00 PM,Lead Kit Request (Residential) (L10),11238,Closed
06/21/2013 06:25:00 PM,Lead Kit Request (Residential) (L10),11238,Closed
06/21/2013 06:13:00 PM,Lead Kit Request (Residential) (L10),11225,Closed
06/21/2013 04:27:00 PM,Lead Kit Request (Residential) (L10),11233,Closed
06/21/2013 04:09:00 PM,Lead Kit Request (Residential) (L10),11217,Closed
06/21/2013 03:56:00 PM,Lead Kit Request (Residential) (L10),11238,Closed
06/21/2013 03:36:00 PM,Lead Kit Request (Residential) (L10),11238,Closed
06/21/2013 12:28:00 PM,Lead Kit Request (Residential) (L10),11217,Closed
06/21/2013 10:41:00 AM,Lead Kit Request (Residential) (L10),10028,Closed
06/20/2013 10:39:00 PM,Lead Kit Request (Residential) (L10),10036,Closed
06/20/2013 09:41:00 PM,Lead Kit Request (Residential) (L10),11201,Closed
06/20/2013 06:25:00 PM,Lead Kit Request (Residential) (L10),11216,Closed
06/19/2013 07:23:00 PM,Lead Kit Request (Residential) (L10),10025,Closed
06/19/2013 10:59:00 AM,Lead Kit Request (Residential) (L10),10033,Closed
06/19/2013 10:27:00 AM,Lead Kit Request (Residential) (L10),11225,Closed
06/19/2013 10:26:00 AM,Lead Kit Request (Residential) (L10),11379,Closed
06/18/2013 05:36:00 PM,Lead Kit Request (Residential) (L10),11217,Closed
06/18/2013 05:27:00 PM,Lead Kit Request (Residential) (L10),11228,Closed
